Date,Close,High,Low,Open,Volume
2009-04-14,14.253091812133789,14.40040974468471,13.995283673993022,14.319385373511167,63796300
2009-04-15,13.8700590133667,14.179428416840866,13.634349259279897,14.149963995109538,72725500
2009-04-16,14.555095672607422,14.569827887833853,13.987918030862225,14.113139050404135,67688700
2009-04-17,14.142598152160645,14.503528859567238,13.995278865286554,14.503528859567238,61398500
2009-04-20,13.708008766174316,13.95845072852347,13.678544344749266,13.914254096385896,62937200
2009-04-21,13.973186492919922,14.054212275651256,13.678549198817038,13.693281414757543,60928300
2009-04-22,13.833237648010254,14.135241115397385,13.77431017644549,13.818505428883626,59401000
2009-04-23,13.936357498168945,13.951089714257613,13.604889660881208,13.936357498168945,86116300
2009-04-24,15.402175903320312,15.615788774944933,14.363578780796475,14.59928856676768,168478500
2009-04-27,15.02651309967041,15.335882548999264,14.938122631257118,15.137001887657608,68219600
2009-04-28,14.680312156677246,14.930754118387197,14.577189491834657,14.916021907712274,76685200
2009-04-29,14.91602897644043,15.387448701916988,14.776075718586476,14.812906262727834,79301600
2009-04-30,14.923389434814453,15.542128292699674,14.739240998656735,15.173831420384237,87439900
2009-05-01,14.908661842346191,14.989687628943447,14.62875675082891,14.87183270567917,63224500
2009-05-04,14.87182331085205,15.02650727306641,14.717137943697074,15.004410367001856,54313400
2009-05-05,14.577189445495605,14.90865575498207,14.46669927072585,14.834996106782544,66835500
2009-05-06,14.577189445495605,14.783434774525157,14.444602359724646,14.77606866921111,59639100
2009-05-07,14.23099422454834,14.724512204196156,14.098407094950211,14.702413880949337,68727200
2009-05-08,14.304651260375977,14.466701386158404,14.0984044962465,14.334114280999536,67597600
2009-05-11,14.23099422454834,14.532997617547903,14.002650504096783,14.142603741443851,63762600
2009-05-12,14.65084457397461,14.776065527809463,14.341475241261481,14.37093965625351,71966800
2009-05-13,14.547724723815918,14.731873138041436,14.488797287461388,14.672945701686906,49281700
2009-05-14,14.776074409484863,14.901295438588189,14.584559811742047,14.606658136269036,54539500
2009-05-15,14.893924713134766,15.100171463290188,14.717142386547708,14.82763116504699,61289900
2009-05-18,15.17383861541748,15.17383861541748,14.908664292030567,14.99705620147345,46073800
2009-05-19,15.055231094360352,15.373978220667402,15.010755178601933,15.203486032040239,51368300
2009-05-20,15.107118606567383,15.336913881707618,14.988515232110888,15.12935726947688,47450700
2009-05-21,14.69200325012207,14.995924500549803,14.462209444305262,14.92920994178631,58232800
2009-05-22,14.640122413635254,14.951456718986115,14.432565738779955,14.773551603623362,37318700
2009-05-26,15.077462196350098,15.159002512559983,14.417731023708408,14.484445570814101,44991700
2009-05-27,14.921804428100586,15.270203165740348,14.87732850490593,15.010757688354001,42892900
2009-05-28,15.159010887145996,15.292438641206303,14.862500996708135,15.062644748594508,45480800
2009-05-29,15.485164642333984,15.522229073933007,15.047814246509994,15.24054504923442,46134900
2009-06-01,15.863215446472168,15.937342905549789,15.462929429634917,15.566707024025375,57317100
2009-06-02,15.863215446472168,16.29315301248594,15.714961942180613,15.833565311159331,48935700
2009-06-03,16.107833862304688,16.130072522517338,15.781675329033906,15.79649968864543,56039600
2009-06-04,16.181962966918945,16.23385176551262,15.996645021162264,16.137487055819186,42330000
2009-06-05,16.411760330200195,16.537776616793067,16.16714064609215,16.27833115452962,59579200
2009-06-08,16.34503936767578,16.545183053124088,16.033705217155124,16.29315057823292,49000600
2009-06-09,16.367284774780273,16.545189875022402,16.219029817646472,16.352458996294082,50887700
2009-06-10,16.715682983398438,16.767573210885818,16.39693721201788,16.43400024635902,61297200
2009-06-11,16.923236846923828,17.241983979339846,16.730505989791723,16.74533176661663,65124600
2009-06-12,17.29387092590332,17.33093395011877,16.856520453615047,16.97512382774098,50963500
2009-06-15,17.360576629638672,17.449529821711508,17.064068345834265,17.219734664632945,69089600
2009-06-16,17.382827758789062,17.872067131715788,17.375414869639986,17.397652123223178,105295600
2009-06-17,17.553316116333008,17.657093713922634,17.1752673358603,17.41988696865279,86483100
2009-06-18,17.419891357421875,17.560733428108506,17.27163639734499,17.508844616240822,58852200
2009-06-19,17.8424129486084,18.042556684578976,17.60520618621238,17.820175698298666,115459000
2009-06-22,17.256813049316406,17.75346535681676,17.234574379835195,17.75346535681676,71291600
2009-06-23,17.30129051208496,17.53849735217654,17.204924349632577,17.330940660164263,56752700
2009-06-24,17.39764976501465,17.60520639146288,17.316110823155288,17.38282540258994,54287700
2009-06-25,17.634855270385742,17.73121997392362,17.197504833227832,17.367996993106033,57724300
2009-06-26,17.30870246887207,17.560735076339828,17.286463798614015,17.471781809171823,65126400
2009-06-29,17.68674087524414,17.812757104132178,17.456945660654362,17.494010089070475,62854900
2009-06-30,17.620033264160156,17.968430545437187,17.516254237546455,17.768286794679263,66452400
2009-07-01,17.82017707824707,18.012906527220434,17.76087396919196,17.82758855301502,54908400
2009-07-02,17.323518753051758,17.820170805658403,17.204913990553607,17.612614238615937,65422200
2009-07-06,17.19750213623047,17.256803809230018,16.952882558374398,17.204913608224928,49207700
2009-07-07,16.70084571838379,17.153020326319098,16.648955530975964,17.108544436689712,52842500
2009-07-08,16.723100662231445,16.819466841298546,16.30798862050077,16.537782609725756,73023400
2009-07-09,16.634143829345703,16.908413673516808,16.582255016333015,16.78981026838377,46981200
2009-07-10,16.597076416015625,16.708268325591206,16.419171340104096,16.448822893021283,43229200
2009-07-13,17.219741821289062,17.264219142742103,16.41175552845239,16.61931212030909,67584000
2009-07-14,17.130796432495117,17.21233539135337,16.945478431845412,17.19751102583814,45448700
2009-07-15,17.879478454589844,17.879478454589844,17.464365181790487,17.605207235556836,67238700
2009-07-16,18.116683959960938,18.116683959960938,17.686746354192827,17.73863515618597,64555100
2009-07-17,18.005489349365234,18.12409270218097,17.86464733769774,18.08702827076137,52860100
2009-07-20,18.183395385742188,18.183395385742188,17.901711346805108,18.11668081935517,47798000
2009-07-21,18.405784606933594,18.405784606933594,18.064800148850413,18.302006974275965,52028400
2009-07-22,18.3835391998291,18.457666659075123,18.168571123265693,18.309413154446766,66192500
2009-07-23,18.946910858154297,19.065514258372474,18.413195557172507,18.479910146528237,106060500
2009-07-24,17.382827758789062,17.70898639816419,16.908412750296453,17.501431157446206,215135700
2009-07-27,17.130796432495117,17.382829026487844,16.975128576740012,17.375416136798158,80950000
2009-07-28,17.39764976501465,17.456951456305024,16.975125037837756,17.041839617272405,70288400
2009-07-29,17.642269134521484,17.723809488933007,17.301284768552975,17.590380332210085,73626900
2009-07-30,17.649682998657227,18.109272184579865,17.575555528171137,17.93877999216659,67820000
2009-07-31,17.434711456298828,17.842410342893444,17.419885682348283,17.62002938908977,54258200
2009-08-03,17.66450309753418,17.68674175569089,17.419883513264157,17.657090211481943,46902900
2009-08-04,17.620033264160156,17.634859041371246,17.44212817921887,17.553318680574183,49218300
2009-08-05,17.649682998657227,17.975843020477683,17.63485863565113,17.671921663962227,53310300
2009-08-06,17.39023208618164,17.77569368031342,17.249391491830895,17.738630663666058,59686000
2009-08-07,17.464366912841797,17.65709779134539,17.41989099129914,17.60520898056828,46169700
2009-08-10,17.360576629638672,17.456941291676472,17.27162343756584,17.390226751087603,35261900
2009-08-11,17.145626068115234,17.34576990966315,17.08632434623414,17.286468187782052,33615800
2009-08-12,17.44213104248047,17.71640089658951,17.071495034544018,17.145621105039975,61972300
2009-08-13,17.508832931518555,17.679325032122236,17.34575230149491,17.516244402098593,38954500
2009-08-14,17.56073570251465,17.642274668639907,17.42730650393698,17.508846883926502,46330200
2009-08-17,17.23457145690918,17.494016901398876,17.219745679769442,17.286460263034332,42474400
2009-08-18,17.577472686767578,17.629653251985385,17.346386717168546,17.36129585632042,38878900
2009-08-19,17.62965202331543,17.681832584896597,17.331476370127582,17.331476370127582,41821300
2009-08-20,17.644554138183594,17.79364261634112,17.547647622650373,17.59237359737239,39505900
2009-08-21,18.196186065673828,18.203640634562426,17.719105031312605,17.83837528990291,69011400
2009-08-24,18.367639541625977,18.434729249514533,18.099282131885595,18.196188697828042,54180900
2009-08-25,18.367639541625977,18.50181895740309,18.233460125848865,18.337822683572085,43980300
2009-08-26,18.30054473876953,18.449633252973484,18.203638199806374,18.3303630103357,41079000
2009-08-27,18.40491485595703,18.472004572829185,18.114192275573018,18.196191134375436,45495600
2009-08-28,18.397462844848633,19.00126895889868,18.34528226264624,18.688184043870095,55808000
2009-08-31,18.37508773803711,18.52417624203547,18.10673042137875,18.315452620800436,49592800
2009-09-01,17.89055633544922,18.442181651841263,17.816012066355448,18.151460566370588,62608500
2009-09-02,17.786190032958984,17.994912219471004,17.7265549194108,17.75637176527826,40771300
2009-09-03,17.972551345825195,17.99491362652102,17.71164717047141,17.82346283939064,34120000
2009-09-04,18.35272979736328,18.48690777651329,17.95019159447219,17.95764616361614,44999700
2009-09-08,18.501811981201172,18.516721115513473,18.196181836865517,18.352724903518073,53737100
2009-09-09,18.47199821472168,18.59872303388186,18.38999938414346,18.442179941124675,49900300
2009-09-10,18.635990142822266,18.673261554382623,18.37508599646011,18.4869016529544,46256000
2009-09-11,18.531635284423828,18.76272124179176,18.494362438516944,18.58381584687978,54303500
2009-09-14,18.635990142822266,18.70307982108148,18.367631429785394,18.37508599646011,42806800
2009-09-15,18.785085678100586,18.837266242580874,18.53163600335598,18.61363342390483,44716600
2009-09-16,18.785085678100586,18.896901376531737,18.598725706777422,18.82235710363972,50055800
2009-09-17,18.8596248626709,18.91925998502807,18.68071949559938,18.68071949559938,42428800
2009-09-18,18.829816818237305,18.993813125959683,18.710546517745733,18.978903982944704,68016500
2009-09-21,18.8596248626709,18.911806838820212,18.710537767684702,18.717992335706032,28878700
2009-09-22,19.209985733032227,19.24725715769401,18.852174937749766,18.934172356368425,61376700
2009-09-23,19.16525650024414,19.567794673133402,19.11307594193929,19.32179959697227,60599900
2009-09-24,19.33670997619629,19.463434806710897,19.127986307756448,19.321800838061943,56302900
2009-09-25,19.045976638793945,19.247245623709272,19.023614366123038,19.150339124572,50158900
2009-09-28,19.25471305847168,19.500708174965894,19.08326221826955,19.08326221826955,44358000
2009-09-29,19.195072174072266,19.351613827778742,19.150346190415185,19.31434241170007,39050300
2009-09-30,19.172712326049805,19.373981425692307,18.9192626646808,19.202530602358475,63533400
2009-10-01,18.546539306640625,18.986348848039267,18.48690418688217,18.941622863673775,75958100
2009-10-02,18.606184005737305,18.703092013870975,18.211101667110604,18.233463959899805,51219700
2009-10-05,18.367639541625977,18.68072437116796,18.278187545650464,18.621089233246334,60804900
2009-10-06,18.71800422668457,18.792547110625758,18.382555561691724,18.39746470720571,48795300
2009-10-07,18.71053695678711,18.770172076559753,18.546539311052292,18.6285381339197,38472700
2009-10-08,19.135448455810547,19.306899346821165,18.799999823994785,18.963997564799925,60521300
2009-10-09,19.045976638793945,19.224883351038365,18.978886977155504,19.06088576844979,39520000
2009-10-12,19.172712326049805,19.299437156734307,19.045987495365303,19.12798633340047,29145800
2009-10-13,19.23980712890625,19.33671513079867,19.023630255586472,19.075810831152832,37749000
2009-10-14,19.351621627807617,19.530528478174425,19.247260483271944,19.485801054675743,45365500
2009-10-15,19.91069984436035,19.91069984436035,19.306893899273426,19.306893899273426,65620100
2009-10-16,19.754159927368164,19.851066501413715,19.455984212827286,19.716888496230787,56500900
2009-10-19,19.649797439575195,19.813793715909263,19.56779859050123,19.746704006996723,48143200
2009-10-20,19.657251358032227,19.761612492074967,19.33671196425659,19.6945227853864,54604700
2009-10-21,19.813783645629883,19.940508428966872,19.67214972970898,19.72433027193954,61672700
2009-10-22,19.821245193481445,19.91815174578362,19.478342132337723,19.798881486728494,61600000
2009-10-23,20.88722801208496,21.878663101616045,20.78286545089324,21.766847392023525,281761000
2009-10-26,21.379213333129883,21.632662974626626,20.954312881742275,20.96922059691407,124149700
2009-10-27,21.312122344970703,21.528299130883223,21.200306667994333,21.416483453906853,69685800
2009-10-28,20.88722801208496,21.446307981861448,20.835047442396043,21.0512242913664,73542400
2009-10-29,21.03632164001465,21.17795567415579,20.760509566060893,20.924505895930306,65225500
2009-10-30,20.671051025390625,21.170495886289128,20.61887045246024,20.894683880281672,73371800
2009-11-02,20.782861709594727,20.909586536803815,20.432505503458373,20.648683735326546,62428900
2009-11-03,20.52195930480957,20.6785009887219,20.447415036454984,20.603956720367318,50294800
2009-11-04,20.917043685913086,21.16303880180343,20.589051145935162,20.641231712667388,63898400
2009-11-05,21.222667694091797,21.42393675382385,21.081035175151513,21.259940532086652,52681700
2009-11-06,21.259946823120117,21.34194424734589,21.021406276620034,21.155584267665976,38908500
2009-11-09,21.610300064086914,21.617754632853806,21.26739843169149,21.334488128779917,57518000
2009-11-10,21.625213623046875,21.826482755463044,21.476125060854034,21.54321477165942,65881100
2009-11-11,21.70720672607422,21.841384690338966,21.63266246471812,21.67738845280637,49693400
2009-11-12,21.88611602783203,21.98302258971594,21.617757207516927,21.625211777171657,55352400
2009-11-13,22.087379455566406,22.206651125193602,21.893566369229294,21.96810920775272,53037600
2009-11-16,22.02029037475586,22.214103453959282,21.893565563391498,22.072470928527046,54129500
2009-11-17,22.462047576904297,22.462047576904297,22.065217555596853,22.087680117289224,75648900
2009-11-18,22.54440689086914,22.566868022486176,22.31978557800999,22.462045600010946,59431200
2009-11-19,22.297321319580078,22.462042450098785,22.237422596837074,22.454554931243635,51967700
2009-11-20,22.17753791809082,22.28984791584234,22.035277825952708,22.207486584378312,42647100
2009-11-23,22.417118072509766,22.46952927477842,22.237421909832307,22.34224431436962,41832700
2009-11-24,22.394662857055664,22.454561597581478,22.274865376004037,22.424612941367883,37341400
2009-11-25,22.3048095703125,22.357220775920094,22.147574525391466,22.319783180415925,32033500
2009-11-27,21.878028869628906,22.005313834187348,21.526124051425306,21.795669018278055,29357900
2009-11-30,22.02029037475586,22.05024045227161,21.71330922071091,21.82561915519838,44172000
2009-12-01,22.46953582763672,22.4994844827679,22.02029457588042,22.10265587666367,49904200
2009-12-02,22.297321319580078,22.454554931243635,22.199985002561323,22.38716868964548,36308600
2009-12-03,22.33475685119629,22.611789328573174,22.282345648797513,22.34224436983871,43095200
2009-12-04,22.447065353393555,22.739072849566735,22.334755437064516,22.4994765524739,58810700
2009-12-07,22.3048095703125,22.52194191184372,22.222448288301564,22.297322051211665,38082700
2009-12-08,22.140094757080078,22.26737977015763,21.99783470055841,22.10265857656852,37402200
2009-12-09,22.244909286499023,22.31978304896817,21.90049197847848,22.065213113432012,44713300
2009-12-10,22.36471939086914,22.432104240011927,22.207484267938764,22.244920453917974,45940200
2009-12-11,22.3497371673584,22.462047117325326,22.304813472991327,22.43958455609254,43744200
2009-12-14,22.54440689086914,22.581843062296464,22.387171829057895,22.39465934896304,34651200
2009-12-15,22.477022171020508,22.619280774614126,22.372198313305976,22.379685833721194,49473200
2009-12-16,22.53692054748535,22.769027964268222,22.491996853807677,22.51445798659728,55737800
2009-12-17,22.16254997253418,22.432093524646586,22.1400874148172,22.424607433505862,43691200
2009-12-18,22.73158836364746,22.798974608053395,22.312295858877608,22.342245935546135,94118000
2009-12-21,22.851390838623047,23.090985792259694,22.739080882618193,22.761542016960018,40129100
2009-12-22,23.076007843017578,23.158369133489483,22.866362999050395,22.911286690172165,36321000
2009-12-23,23.150875091552734,23.173337644834664,22.978666467351925,22.99364007477522,28362700
2009-12-24,23.210783004760742,23.210783004760742,23.031086791579582,23.120934184120884,11083900
2009-12-28,23.33806610107422,23.345553621192888,23.128419822046812,23.21078111525373,25384000
2009-12-29,23.50278663635254,23.585147927376134,23.382989173826438,23.472837984770212,29716200
2009-12-30,23.180835723876953,23.42791965347868,23.061038233942092,23.32309577871163,42006200
2009-12-31,22.821434020996094,23.203288901209973,22.821434020996094,23.195801382605996,31929700
2010-01-04,23.17333984375,23.285649764620736,22.90379489118174,22.926257446595137,38409100
2010-01-05,23.180835723876953,23.285659598644006,22.941240744007228,23.098475842108442,49749600
2010-01-06,23.03857421875,23.27068164798744,22.851390485600778,23.120934090228644,58182400
2010-01-07,22.798974990844727,22.986158688871043,22.60430377352556,22.933746053821118,50559700
2010-01-08,22.95621109008789,23.12093224801922,22.641742386329216,22.67169246673406,51197400
2010-01-11,22.664215087890625,23.031095168422336,22.55190509231546,22.993657551164564,68754700
2010-01-12,22.51445960998535,22.761542085175968,22.394662132807998,22.57435834857403,65912100
2010-01-13,22.724102020263672,22.85138699649434,22.46953206780233,22.65671577237106,51863500
2010-01-14,23.180835723876953,23.285659598644006,22.65672206243661,22.69415824250423,63228100
2010-01-15,23.105953216552734,23.390471773174447,22.99364186947496,23.270674335849716,79913200
2010-01-19,23.285663604736328,23.39048606943843,22.971194782531054,23.023606014882105,46575700
2010-01-20,22.903799057006836,23.165856538767923,22.694152785978293,23.068520209037445,54849500
2010-01-21,22.46953582763672,23.001136952077697,22.46204830682928,22.91877707939302,73086700
2010-01-22,21.68336296081543,22.611795533889367,21.593515568646048,22.462047976142333,102004600
2010-01-25,21.952909469604492,22.207479478032266,21.788188287485966,21.893010728097877,63373000
2010-01-26,22.087682723999023,22.349740262276377,21.78070148513371,21.863062792960545,66639900
2010-01-27,22.2149658203125,22.327275776164925,21.72828839288629,21.975370867001047,63949500
2010-01-28,21.833110809326172,22.3647133611191,21.63095203210498,22.342250798728333,117513700
2010-01-29,21.099346160888672,22.402144496343134,20.710003735645294,22.38716945811879,193888500
2010-02-01,21.271560668945312,21.323971889052963,20.90468070009312,21.256585626600657,85931100
2010-02-02,21.308990478515625,21.338940554254354,21.06939558499866,21.241605664299914,54413700
2010-02-03,21.436281204223633,21.556080111270777,21.054427632636763,21.159250069692092,61397900
2010-02-04,20.84478187561035,21.33894684622235,20.82231931218303,21.249098020611697,77850000
2010-02-05,20.979557037353516,21.174228327233532,20.64262568408064,20.964581993186098,80960100
2010-02-08,20.75492286682129,21.024467783305308,20.64261296098559,20.972056589121845,52820600
2010-02-09,20.972064971923828,21.21914743476355,20.777393724217003,20.942114890077313,59195800
2010-02-10,20.957090377807617,21.14427410904359,20.84478042468574,20.987040460292672,48591300
2010-02-11,21.054433822631836,21.26407875837802,20.739964990913542,20.912173739019057,65993700
2010-02-12,20.91216468811035,21.009499590708383,20.650107203748632,20.822315877321213,81117200
2010-02-16,21.325899124145508,21.340944194303024,21.077661205653946,21.16040622196656,51935600
2010-02-17,21.50642967224121,21.551563435367306,21.333415717944135,21.46129590911512,45882900
2010-02-18,21.79227638244629,21.837411575441664,21.44624851147291,21.50642733402377,42856500
2010-02-19,21.641834259033203,21.754669393947992,21.581655424760207,21.656879326295595,44451800
2010-02-22,21.611738204956055,21.769708498389257,21.55155938716631,21.694484617458027,36707100
2010-02-23,21.310853958129883,21.686972101714794,21.13031742138235,21.57413694559469,52266200
2010-02-24,21.536518096923828,21.65687718836475,21.34845907903852,21.45377310470227,43165900
2010-02-25,21.513952255249023,21.551563485478813,21.07765538461175,21.265714405313616,48735300
2010-02-26,21.56661605834961,21.70201882994994,21.44625835798864,21.551570987110246,40370600
2010-03-01,21.829891204833984,21.852457368789832,21.461295700865225,21.641832186394222,43805400
2010-03-02,21.408641815185547,22.0405203454019,21.243150365758105,21.875028895974456,93123900
2010-03-03,21.408641815185547,21.521478394334448,21.325896807860175,21.446254486494084,48442100
2010-03-04,21.536518096923828,21.551563162700997,21.265714086816963,21.40863790737076,42890600
2010-03-05,21.50642967224121,21.574131034318583,21.378549481070227,21.559085968351063,56001800
2010-03-08,21.536518096923828,21.76218977925206,21.438728038925102,21.45377310470227,39414500
2010-03-09,21.664405822753906,21.897600119090736,21.476346739449525,21.483869274954934,50271600
2010-03-10,21.79227638244629,21.897590397992527,21.66439620517867,21.709531398174043,44891400
2010-03-11,21.95024871826172,21.957771251123273,21.70201087293618,21.73209956960596,35349700
2010-03-12,22.017948150634766,22.100693135311154,21.844934214303034,22.055559376871642,31700200
2010-03-15,22.032997131347656,22.093175964889074,21.822370496564403,21.95025069718699,37512000
2010-03-16,22.09317398071289,22.183441505529856,21.965293791575153,22.13078521025722,36723500
2010-03-17,22.288755416870117,22.469293346755308,22.115741455071376,22.19096535339412,50385700
2010-03-18,22.273717880249023,22.35646289974842,22.190971425972716,22.28876151620906,43845200
2010-03-19,22.258663177490234,22.49185593389547,22.078126711101376,22.38654335386271,81332100
2010-03-22,22.26619529724121,22.341419215988097,22.108224924395053,22.19097137849432,37718200
2010-03-23,22.47681427001953,22.491859336522065,22.12326381586903,22.25866654483882,42026600
2010-03-24,22.303804397583008,22.454252220630572,22.266193159209504,22.356460705216623,33987700
2010-03-25,22.574607849121094,22.995859706600253,22.416637505831005,22.43920510766577,73168700
2010-03-26,22.31132698059082,22.717535242833957,22.25867067284303,22.6347887965007,55595500
2010-03-29,22.258663177490234,22.43167711176585,22.228573049037276,22.348930693296513,33336000
2010-03-30,22.394067764282227,22.46176912420355,22.190963684518263,22.28875374063994,34954800
2010-03-31,22.032997131347656,22.356457464897428,21.942728163647242,22.29627863135601,63760000
2010-04-01,21.935209274291992,22.221059857185665,21.52900243909678,22.07813456573883,74768100
2010-04-05,22.017948150634766,22.138305796324342,21.8374116821004,21.91263413457415,34331200
2010-04-06,22.05556297302246,22.2511445378516,21.7998025755364,21.927682774279432,47366800
2010-04-07,22.078134536743164,22.236103462784726,21.9201641759248,21.935209245484035,58318800
2010-04-08,22.50690460205078,22.552038367180987,22.040517579783568,22.055562646419144,63713800
2010-04-09,22.82284927368164,22.875505584694896,22.4918649025995,22.52947757816387,54752500
2010-04-12,22.80780029296875,22.93568049840832,22.7250538556912,22.755143990983626,37068800
2010-04-13,22.90559196472168,22.943203199334526,22.664875184958916,22.679920252714705,41374600
2010-04-14,23.183916091918945,23.31931881784486,23.063558432157347,23.161349927448946,68941200
2010-04-15,23.22153091430664,23.281709749777267,23.101171808588774,23.183918245402115,52745400
2010-04-16,23.07108497619629,23.304277803178387,23.01842867024324,23.161353954099177,88703100
